23262,紫霞仙子,	FZ-TCY-ZXXZ,200000000,1,0,1.0,1,0,0,1
23261,50元话费,50yuanhuafei,500001000,90,0,0.05,2,0,53,0
23260,10元话费,10yuanhuafei,500001000,90,0,0.01,2,0,53,0
23259,掼蛋实物新,SW-HAGDSW,400000000,36500,0,200.0,2,0,0,1
23258,掼蛋实物,SW-HAGD,400001000,36500,0,2000.0,2,0,1880081,0
23257,满减2-1-3-1348,CF-YHQ-XJQ-1348,300004001,0,1540483199,1.0,0,0,0,1
23256,满减2-1-2-1347,CF-YHQ-XJQ-1347,300004001,0,1540396799,1.0,0,0,0,1
23255,无门槛2-1346,CF-YHQ-XJQ-1346,300004001,0,1540396799,1.0,0,0,0,1
23254,无门槛1-1345,CF-YHQ-XJQ-1345,300004001,0,1540223999,1.0,0,0,0,1
23253,未来批次11-1344,CF-YHQ-XJQ-1344,300004001,0,1541001599,1.0,0,0,0,1
23252,未来批次-1343,CF-YHQ-XJQ-1343,300004001,0,1540111736,1.0,0,0,0,1
23251,非传奇游戏无门槛-1342,CF-YHQ-XJQ-1342,300004001,0,1540569599,1.0,0,0,0,1
23250,满减2-1有效期3天-1341,CF-YHQ-XJQ-1341,300004001,0,1540137599,1.0,0,0,0,1
23249,满减2-1有效期2天-1340,CF-YHQ-XJQ-1340,300004001,0,1540051199,1.0,0,0,0,1
23248,无门槛1元有效期1天-2-1339,CF-YHQ-XJQ-1339,300004001,0,1539964799,1.0,0,0,0,1
23247,无门槛1元有效期1天-1338,CF-YHQ-XJQ-1338,300004001,0,1539964799,1.0,0,0,0,1
23246,50元红包,CF-HB-50,300007001,60,0,50.0,2,0,53,0
23245,10元红包,CF-HB-10,300007001,60,0,10.0,2,0,53,0
23244,红包赛奖励金,jianglijin,300007001,36500,0,100.0,2,0,0,1
23243,潘H5测试-1337,CF-YHQ-XJQ-1337,300004001,0,1543923645,100.0,0,0,0,1
23242,万元红包赛一元话费,huafei,500001000,36500,0,1.0,2,0,0,1
23241,万元红包通关赛复活币1,fuhuobi1,100012001,36500,0,0.0,2,0,0,1
23240,邀请有礼一元红包,hongbao,300006002,36500,0,1.0,2,0,0,1
23239,万元红包通关赛复活币,fuhuobi,100012001,36500,0,1.0,2,1,53,0
23238,保皇服装唐太宗1,FZ-BH-tangtaizong1,200000000,36500,0,1.0,2,0,0,1
23237,保皇服装唐太宗7,FZ-BH-tangtaizong7,200000000,7,0,1.0,2,0,0,1
23236,服装唐太宗7,FZ-BH-tangtaizong30,200000000,7,0,1.0,2,1,0,1
23235,保皇服装唐太宗30,FZ-BH-tangtaizong30,200000000,30,0,1.0,2,0,0,1
23234,斗地主测试,45433,100007000,7,0,1.0,2,1,53,0
23233,1元红包,CF-HB-01,300007001,60,0,1.0,2,0,53,0
23232,保皇-鸡蛋-30,BH-EGG-30,100000000,36500,0,1.0,2,0,0,1
23231,保皇-鲜花-30,BH-FLOWER-30,100000000,36500,0,1.0,2,0,0,1
23230,保皇唐太宗头像30天,DJ-BH-tangtaizong30,100015000,30,0,1.0,2,1,0,1
23229,保皇唐太宗头像7天,DJ-BH-tangtaizong7,100015000,7,0,1.0,2,1,0,1
23228,保皇唐太宗头像1天,DJ-BH-tangtaizong1,100015000,36500,0,1.0,2,1,0,1
23227,wfbj_鸡蛋30,DJ-BH-EGG-30,100012001,36500,0,1.0,0,1,0,1
23226,wfbj_鲜花30,DJ-BH-FLOWER-30,100012001,36500,0,1.0,0,1,0,1
23225,wfbj_唐太宗30天,DJ-BH-tangtaizong7,100012001,30,0,1.0,0,1,0,1
23224,wfbj_唐太宗7天,DJ-BH-tangtaizong7,100012001,7,0,1.0,0,1,0,1
23223,wfbj_唐太宗1天,DJ-BH-tangtaizong1,100012001,36500,0,1.0,0,1,0,1
23222,wry_test专用-1336,CF-YHQ-HLBQ-1336,300004002,0,1539938872,1.0,0,0,0,1
23221,1元话费直充,HF-CZK1,500000000,36500,0,1.0,2,0,0,1
23220,红包赛奖励金1009,CF-HBS-DDZ-001,300007001,30,0,0.01,2,0,53,0
23219,王H5测试批次-1335,CF-YHQ-XJQ-1335,300004001,0,1539152004,10.0,0,0,0,1
23218,H5联运测试满200减20批次-1334,CF-YHQ-XJQ-1334,300004001,0,1544248688,20.0,0,0,0,1
23217,wryt_test123阿萨德-1333,CF-YHQ-XJQ-1333,300004001,0,1645261037,1.0,0,0,0,1
23216,wasdhj~!@#$%^&*()闪电发货~@！#-1332,CF-YHQ-XJQ-1332,300004001,0,1539100799,1.0,0,0,0,1
23215,wry_test-1331,CF-YHQ-XJQ-1331,300004001,0,1539187199,1.0,0,0,0,1
23214,国庆来了送点小礼物-1330,CF-YHQ-HLBQ-1330,300004002,0,1538927999,1.0,0,0,0,1
23213,联运游戏H5 2.0测试-1329,CF-YHQ-XJQ-1329,300004001,0,1546827177,10.0,0,0,0,1
23212,国庆欢乐送-1328,CF-YHQ-XJQ-1328,300004001,0,1538927999,10.0,0,0,0,1
23211,100H5测试-1327,CF-YHQ-XJQ-1327,300004001,0,1538986039,100.0,0,0,0,1
23210,移动电源,DJ-LBM-YDDY,100009000,36500,0,0.0,2,0,0,1
23209,无线路由器,DJ-LBM-LYQ,100009000,36500,0,0.0,2,0,0,1
23208,美的微波炉,DJ-LBM-WBL,100009000,36500,0,0.0,2,0,0,1
23207,扣银道具10两,DJ-SRML-KY-10,100015006,36500,0,0.001,2,0,80,0
23206,扣银道具-10两,DJ-SRML-KYDJ-10,100015000,36500,0,0.001,2,1,0,1
23205,PYSH_LG_100,PYSH_LG_100,100000000,3,0,1.0,1,1,0,1
23204,PYSH_LG_100000,PYSH_LG_100000,100007000,365,0,1.0,1,0,0,1
23203,PYSH_LG_50000,PYSH_LG_50000,100007000,365,0,1.0,1,0,0,1
23202,PYSH_LG_10000,PYSH_LG_10000,100007000,365,0,1.0,1,0,0,1
23201,PYSH_LG_5000,PYSH_LG_5000,100007000,365,0,1.0,1,0,0,1
23200,PYSH_LG_1000,PYSH_LG_1000,100007000,365,0,1.0,1,0,0,1
23199,PYSH_LG_500,PYSH_LG_500,100007000,365,0,1.0,1,0,0,1
23198,PYSH_LG_100,PYSH_LG_100,100007000,365,0,1.0,1,0,0,1
23197,PYSH_LG_100,PYSH_LG_100,100007000,365,0,1.0,1,1,335,0
23196,跑胡子比赛券1张,DJ-PHZ-NMMATCHTICKET-1,100015002,36500,0,0.05,2,0,470,0
23195,罗松刮刮乐任务刷新,DJ-M-LSSCREFRESH,100012001,36500,0,0.7,0,1,1880421,0
23194,罗松刮刮乐一键解锁,DJ-M-LSSCUNLOCK,100012001,36500,0,0.7,0,1,1880421,0
23193,双扣合版本100000,CF-YL-SK-100000,300001000,36500,0,1.0,0,0,0,1
23192,双扣银两50000两,CF-YL-SK-50000,300001000,36500,0,1.0,0,0,0,1
23191,双扣合版本10000银两,CF-YL-SK-10000,300001000,36500,0,1.0,0,0,0,1
23190,双扣合版本5000银两,CF-YL-SK-5000,300001000,36500,0,1.0,0,0,0,1
23189,双扣合版本5000银两,CF-YL-SK-5000,300001000,36500,0,1.0,0,0,0,1
23188,双扣合版本2000银两,CF-YL-SK-2000,300001000,36500,0,1.0,0,0,0,1
23187,双扣合版本50门票,DJ-SK-NMMATCHTICKET-50,100011000,36500,0,1.0,0,0,0,1
23186,双扣合版本10门票,DJ-SK-NMMATCHTICKET-10,100011000,36500,0,1.0,0,0,0,1
23185,双扣合版本5门票,DJ-SK-NMMATCHTICKET-5,100011000,36500,0,1.0,0,0,0,1
23184,双扣合版本1门票,DJ-SK-NMMATCHTICKET-1,100011000,36500,0,1.0,0,0,0,1
23183,pysh小游戏500,pysh_500,100000000,365,0,0.005,1,0,0,1
23182,pysh小游戏100,pysh_100,100007000,180,0,0.0105,1,0,0,1
23181,跑胡子比赛券100个,DJ-PHZ-NMMATCHTICKET-100,100011000,36500,0,1.0,0,0,470,0
23180,跑胡子比赛券100个,DJ-PHZ-NMMATCHTICKET-10,100011000,36500,0,1.0,0,1,470,0
23179,跑胡子比赛券10个,DJ-PHZ-NMMATCHTICKET-10,100011000,36500,0,0.1,0,0,0,1
23178,比赛券,DJ-PHZ-NMMATCHTICKET-1,100011000,36500,0,0.01,0,0,470,0
23177,sk50,sk50,500000000,36500,0,1.0,0,0,0,1
23176,sk20,sk20,500000000,36500,0,1.0,0,0,0,1
23175,sk10,sk10,300000000,36500,0,1.0,0,0,0,1
23174,sk5,sk5,500000000,36500,0,1.0,0,0,0,1
23173,sk5,sk,500000000,36500,0,1.0,0,0,0,1
23172,sk100000,sk,300000000,36500,0,1.0,0,0,0,1
23171,双扣10门票,skmp,100000000,90,0,1.0,0,0,0,1
23170,双扣5门票,skmp,100000000,90,0,1.0,0,0,0,1
23169,双扣1门票,skmp,100000000,90,0,1.0,0,0,0,1
23168,双扣100000两银子,skyz,300000000,36500,0,1.0,0,0,0,1
23167,双扣50000,skyz,300000000,36500,0,1.0,0,0,0,1
23166,双扣10000两银子,skyz,300000000,36500,0,1.0,0,0,0,1
23165,双扣5000两银子,skyz,300000000,36500,0,1.0,0,0,0,1
23164,双扣2000两银子,skyz,300000000,36500,0,1.0,0,0,0,1
23163,双扣1000两银子,skyz,300000000,36500,0,1.0,0,0,0,1
23162,双扣100元话费,skhf,500000000,36500,0,1.0,0,0,0,1
23161,双扣50元话费,skhf,500000000,36500,0,1.0,0,0,0,1
23160,双扣20元话费,skhf,500000000,36500,0,1.0,0,0,0,1
23159,双扣10元话费,skhf,500000000,36500,0,1.0,0,0,0,1
23158,双扣5元话费,skhf,500000000,36500,0,1.0,0,0,0,1
23157,活动礼包码01,DJ-LBM-TS003,100009000,7,0,1.0,0,0,0,1
23156,游戏礼包码01,DJ-LBM-TS002,100009000,7,0,1.0,0,0,0,1
